Date,Close,Open,High,Low,Volume,Change%
2022-11-11,"11,817.01","11,604.36","11,840.07","11,535.56",318.51M,1.82%
2022-11-10,"11,605.96","11,350.42","11,612.20","11,235.74",451.83M,7.49%
2022-11-09,"10,797.55","10,971.43","11,012.66","10,790.35",296.28M,-2.37%
2022-11-08,"11,059.50","11,039.58","11,191.90","10,897.53",263.38M,0.75%
2022-11-07,"10,977.00","10,900.83","11,001.16","10,817.59",266.26M,1.10%
2022-11-04,"10,857.03","10,911.99","10,934.62","10,632.39",352.98M,1.56%
2022-11-03,"10,690.60","10,769.43","10,852.18","10,680.83",312.83M,-1.98%
2022-11-02,"10,906.34","11,300.27","11,410.91","10,903.48",342.40M,-3.39%
2022-11-01,"11,288.95","11,571.52","11,574.39","11,278.28",258.91M,-1.02%
2022-10-31,"11,405.57","11,465.21","11,482.99","11,331.26",304.15M,-1.22%
2022-10-28,"11,546.21","11,176.99","11,563.16","11,176.99",355.96M,3.17%
2022-10-27,"11,191.63","11,387.71","11,417.04","11,179.90",343.35M,-1.88%
2022-10-26,"11,405.90","11,409.79","11,657.06","11,388.34",330.32M,-2.26%
2022-10-25,"11,669.99","11,482.87","11,681.85","11,480.41",275.48M,2.10%
2022-10-24,"11,430.26","11,321.11","11,468.18","11,166.49",280.87M,1.06%
2022-10-21,"11,310.33","10,998.17","11,327.77","10,962.01",324.07M,2.39%
2022-10-20,"11,046.71","11,081.23","11,279.81","11,001.28",241.40M,-0.51%
2022-10-19,"11,103.38","11,081.82","11,231.46","11,008.11",223.79M,-0.40%
2022-10-18,"11,147.74","11,368.76","11,374.38","11,035.80",246.56M,0.77%
2022-10-17,"11,062.53","10,967.25","11,090.87","10,959.75",293.32M,3.46%
2022-10-14,"10,692.06","11,130.08","11,152.89","10,677.48",299.49M,-3.10%
2022-10-13,"11,033.58","10,481.58","11,087.66","10,440.64",355.13M,2.30%
2022-10-12,"10,785.61","10,810.30","10,886.49","10,754.85",234.88M,-0.05%
2022-10-11,"10,791.35","10,865.32","10,981.91","10,716.33",285.80M,-1.24%
2022-10-10,"10,926.97","11,048.51","11,063.21","10,824.25",247.71M,-1.02%
2022-10-07,"11,039.47","11,272.46","11,293.65","10,991.66",325.37M,-3.88%
